OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406134034,"ACCENTCARE HOSPICE OF CALIFORNIA, INC.",550003173,Parent Facility,2344 S 2nd St,El Centro,92243,13,Imperial,Not Applicable,0,Open,2015-07-23,Home Health Agency/Hospice,Hospice,32.77185,-115.54605
406144002,PIONEER HOME HEALTH CARE,240000403,Parent Facility,363 Academy St,Bishop,93514,14,Inyo,Not Applicable,0,Open,2017-09-14,Home Health Agency/Hospice,Home Health Agency,37.36314,-118.3979
406144007,HOSPICE OF THE OWENS VALLEY,550003343,Parent Facility,363 Academy St,Bishop,93514,14,Inyo,Not Applicable,0,Open,2017-10-15,Home Health Agency/Hospice,Hospice,37.36314,-118.3979
406150010,RIDGECREST REGIONAL HOSPITAL HOME HEALTH AGENCY,120000194,Parent Facility,1653 Triangle Dr,Ridgecrest,93555,15,Kern,Not Applicable,0,Open,1979-05-09,Home Health Agency/Hospice,Home Health Agency,35.650405,-117.671785
406150268,UNITED HOME HEALTH CARE LLC,550004116,Parent Facility,1717 30th St,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2018-01-01,Home Health Agency/Hospice,Home Health Agency,35.38669,-119.02195
406151382,"COACH NURSING, INC.",550004347,Parent Facility,1405 Commercial Way,Bakersfield,93309,15,Kern,Not Applicable,0,Open,2018-08-20,Home Health Agency/Hospice,Home Health Agency,35.36694,-119.06016
406151530,"PRO NURSING HOME CARE, INC.",550004468,Parent Facility,2201 Mt Vernon Ave,Bakersfield,93306,15,Kern,Not Applicable,0,Open,2019-06-01,Home Health Agency/Hospice,Home Health Agency,35.38776,-118.96735
406151623,"ARDENT HOSPICE & PALLIATIVE CARE OF THE VALLEY, INC.",550004430,Parent Facility,601 High St,Delano,93215,15,Kern,Not Applicable,0,Open,2020-10-11,Home Health Agency/Hospice,Hospice,35.76388,-119.24623
406151924,AMERICAN COMPASSIONATE HOSPICE CARE INC,550004943,Parent Facility,2828 H St,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2019-09-13,Home Health Agency/Hospice,Hospice,35.38545,-119.02111
406151947,FREE SPIRIT HOSPICE,550004998,Parent Facility,2920 F St,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2019-09-24,Home Health Agency/Hospice,Hospice,35.3859,-119.02288
406151948,UNITED HOME HEALTH AGENCY (L.L.C.),550004928,Parent Facility,26 Bernard St,Bakersfield,93305,15,Kern,Not Applicable,0,Open,2019-09-10,Home Health Agency/Hospice,Home Health Agency,35.39024,-119.00107
406152228,LENUS CARE LLC,550005223,Parent Facility,1707 Eye St,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2020-01-09,Home Health Agency/Hospice,Hospice,35.37464,-119.02006
406152229,LENITY HOME CARE LLC,550004813,Parent Facility,1701 Westwind Dr,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2019-08-05,Home Health Agency/Hospice,Home Health Agency,35.37415,-119.04358
406152707,"DELANO HOME HEALTH CARE, INC.",550005550,Parent Facility,1619 Cecil Ave,Delano,93215,15,Kern,Not Applicable,0,Open,2020-06-30,Home Health Agency/Hospice,Home Health Agency,35.77622,-119.23554
406153009,"CIRCLE OF FRIENDS PALLIATIVE CARE, INC",550003641,Parent Facility,3016 Union Ave,Bakersfield,93305,15,Kern,Not Applicable,0,Open,2020-11-10,Home Health Agency/Hospice,Hospice,35.387,-119.00242
406153109,"MEDBIRDS, INC",550006033,Parent Facility,1601 New Stine Rd,Bakersfield,93309,15,Kern,Not Applicable,0,Open,2021-08-09,Home Health Agency/Hospice,Home Health Agency,35.3405,-119.06163
406153124,SOLACE HOME HEALTH CARE,550006121,Parent Facility,1701 Westwind Dr,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2021-03-11,Home Health Agency/Hospice,Home Health Agency,35.37424,-119.04353
406154024,ADVENTIST HEALTH HOME CARE SERVICES,120000251,Parent Facility,2800 K St,Bakersfield,93301,15,Kern,Not Applicable,0,Open,1990-08-10,Home Health Agency/Hospice,Home Health Agency,35.38509,-119.01753
406154045,OPTIMAL HOME HEALTH - PARENT,120000345,Parent Facility,1227 Chester Ave,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2020-07-01,Home Health Agency/Hospice,Home Health Agency,35.36921,-119.0192
406154046,CORAM CVS/SPECIALTY INFUSION SERVICES,120000325,Parent Facility,3101 Sillect Ave,Bakersfield,93308,15,Kern,Not Applicable,0,Open,1993-01-01,Home Health Agency/Hospice,Home Health Agency,35.38601,-119.04034
406154061,INTERIM HEALTHCARE,120000387,Parent Facility,4801 Truxtun Ave,Bakersfield,93309,15,Kern,Not Applicable,0,Open,1994-03-03,Home Health Agency/Hospice,Home Health Agency,35.3709,-119.05718
406154099,KINDRED HOSPICE,070000582,Parent Facility,5001 E Commercenter Dr,Bakersfield,93309,15,Kern,Not Applicable,0,Open,2009-08-31,Home Health Agency/Hospice,Hospice,35.3622,-119.05831
406154118,OPTIMAL HOME HEALTH - BRANCH,120000345,Branch,661 N Prospect St,Porterville,93257,54,Tulare,Not Applicable,0,Open,2003-03-13,Home Health Agency/Hospice,Home Health Agency,36.07783,-119.04399
406154120,"MAXIM HEALTHCARE SERVICES, INC.",120000662,Parent Facility,5201 California Ave,Bakersfield,93309,15,Kern,Not Applicable,0,Open,2017-03-23,Home Health Agency/Hospice,Home Health Agency,35.35948,-119.06072
406154124,"AMERICAN HEALTH ASSOCIATES, INC.",120000667,Parent Facility,930 Oak St,Bakersfield,93304,15,Kern,Not Applicable,0,Open,2003-12-16,Home Health Agency/Hospice,Home Health Agency,35.36644,-119.03877
406154134,GIFTED ARMS HOME HEALTHCARE SERVICES,550000057,Parent Facility,1400 Easton Dr,Bakersfield,93309,15,Kern,Not Applicable,0,Open,2019-03-08,Home Health Agency/Hospice,Home Health Agency,35.36989,-119.04524
406154144,OPTIMAL HOSPICE CARE - BAKERSFIELD - PARENT,070000581,Parent Facility,1675 Chester Ave,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2012-04-16,Home Health Agency/Hospice,Hospice,35.37401,-119.01892
406154145,HOFFMANN HOSPICE,070000578,Parent Facility,8501 Brimhall Rd,Bakersfield,93312,15,Kern,Not Applicable,0,Open,2007-09-24,Home Health Agency/Hospice,Hospice,35.3684727,-119.096351
406154148,TRADITIONS HEALTH,550000707,Parent Facility,5500 Ming Ave,Bakersfield,93309,15,Kern,Not Applicable,0,Open,2016-08-29,Home Health Agency/Hospice,Hospice,35.33742,-119.06329
406154149,AROUND THE CLOCK HOME CARE,120000480,Parent Facility,5251 Office Park Dr,Bakersfield,93309,15,Kern,Not Applicable,0,Open,2008-03-10,Home Health Agency/Hospice,Home Health Agency,35.36598,-119.06091
406154150,"DEPENDABLE HOME HEALTH, INC.",550000694,Parent Facility,16922 Airport Blvd,Mojave,93501,15,Kern,Not Applicable,0,Open,2013-04-03,Home Health Agency/Hospice,Home Health Agency,35.0531353,-118.1574426
406154151,MERCY - MEMORIAL HOME HEALTH,120000192,Parent Facility,1600 D St,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2008-02-25,Home Health Agency/Hospice,Home Health Agency,35.37284,-119.02582
406154152,OPTIMAL HOSPICE CARE - BRANCH,070000581,Branch,6504 LAKE ISABELLA BLVD,LAKE ISABELLA,93240,15,Kern,Not Applicable,0,Open,2008-08-18,Home Health Agency/Hospice,Hospice,35.6303709,-118.4723906
406154162,OPTION CARE,550001631,Parent Facility,5800 District Blvd,Bakersfield,93313,15,Kern,Not Applicable,0,Open,2012-03-26,Home Health Agency/Hospice,Home Health Agency,35.31309,-119.06536
406154171,"BAKERSFIELD COMMUNITY HOSPICE, INC",550002126,Parent Facility,1811 Oak St,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2021-04-22,Home Health Agency/Hospice,Hospice,35.37536,-119.03915
406154175,"PURPOSE DRIVEN HOME HEALTH, LLC",550002281,Parent Facility,3204 21st St,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2018-10-23,Home Health Agency/Hospice,Home Health Agency,35.37824,-119.0376
406154176,"LIGHTHOUSE HOME HEALTH CARE, INC.",550002282,Parent Facility,5500 Ming Ave,Bakersfield,93309,15,Kern,Not Applicable,0,Open,2019-04-02,Home Health Agency/Hospice,Home Health Agency,35.33784,-119.06214
406154183,"ARARAT HOSPICE CARE, INC",550002821,Parent Facility,1601 New Stine Rd,Bakersfield,93309,15,Kern,Not Applicable,0,Open,2014-07-01,Home Health Agency/Hospice,Hospice,35.33944,-119.06125
406154184,"ACE 1 HOMEHEALTH SERVICES, INC",550002731,Parent Facility,2112 24th St,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2014-05-21,Home Health Agency/Hospice,Home Health Agency,35.38126,-119.02645
406154196,JAN HOSPICE CARE INC,550003149,Parent Facility,1701 Westwind Dr,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2015-04-28,Home Health Agency/Hospice,Hospice,35.37444,-119.04255
406154198,BAKERSFIELD COMMUNITY HOME HEALTH,550003247,Parent Facility,3400 Calloway Dr,Bakersfield,93312,15,Kern,Not Applicable,0,Open,2017-07-03,Home Health Agency/Hospice,Home Health Agency,35.39107,-119.10979
406154204,"AMERICAN HOSPICE CARE, INC",550003447,Parent Facility,930 Oak St,Bakersfield,93304,15,Kern,Not Applicable,0,Open,2016-03-01,Home Health Agency/Hospice,Hospice,35.36644,-119.03877
406154206,GUARDIAN ANGEL HOME CARE INC.,550003306,Parent Facility,5001 Commerce Dr,Bakersfield,93309,15,Kern,Not Applicable,0,Open,2015-12-07,Home Health Agency/Hospice,Home Health Agency,35.36788,-119.05783
406154211,"ORCHID HOME HEALTH, INC.",550003688,Parent Facility,1701 Westwind Dr,Bakersfield,93301,15,Kern,Not Applicable,0,Open,2019-04-06,Home Health Agency/Hospice,Home Health Agency,35.37415,-119.04358
406154212,ADVENTIST HEALTH HOME CARE SERVICES,550003710,Parent Facility,1601 New Stine Rd,Bakersfield,93309,15,Kern,Not Applicable,0,Open,2017-01-01,Home Health Agency/Hospice,Hospice,35.34039,-119.06125
406164026,ADVENTIST HEALTH HOME CARE SERVICES,040000346,Parent Facility,440 Greenfield Ave,Hanford,93230,16,Kings,Not Applicable,0,Open,2016-03-30,Home Health Agency/Hospice,Home Health Agency,36.32904,-119.65817
406164034,"AT HOME NURSING CARE, INC - PARENT",550002240,Parent Facility,531 Encinitas Blvd,Encinitas,92024,37,San Diego,Not Applicable,0,Open,2019-08-26,Home Health Agency/Hospice,Home Health Agency,33.0461,-117.27905
406172280,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,010000118,Parent Facility,5196 Hill Rd E,Lakeport,95453,17,Lake,Not Applicable,0,Open,2020-11-12,Home Health Agency/Hospice,Home Health Agency,39.10516,-122.90816
406174007,HOSPICE SERVICES OF LAKE COUNTY,100000734,Parent Facility,1862 Parallel Dr,Lakeport,95453,17,Lake,Not Applicable,0,Open,2015-02-23,Home Health Agency/Hospice,Hospice,39.02869,-122.92109
406174010,ADVENTIST HEALTH HOME CARE SERVICES,010000139,Parent Facility,9245 CA 53,Lower Lake,95457,17,Lake,Not Applicable,0,Open,2018-12-20,Home Health Agency/Hospice,Home Health Agency,38.91491,-122.6123
406182851,"MONA HOSPICE, INC",550005701,Parent Facility,14545 Friar St,Van Nuys,91411,19,Los Angeles,Not Applicable,0,Open,2020-08-26,Home Health Agency/Hospice,Hospice,34.18582,-118.45034
406183022,"UNITED HOSPICE, INC",550002523,Parent Facility,1220 W Glenoaks Blvd,Glendale,91201,19,Los Angeles,Not Applicable,0,Open,2020-08-10,Home Health Agency/Hospice,Hospice,34.16539,-118.28231
406183156,"BEAUTIFUL LIFE HOME HEALTH CARE, INC.",550006311,Parent Facility,17915 Ventura Blvd,Encino,91316,19,Los Angeles,Not Applicable,0,Open,2021-05-19,Home Health Agency/Hospice,Home Health Agency,34.16429,-118.52257
406184012,QUINCY HOME MEDICAL SERVICES,230000356,Branch,75 S Gay St,Susanville,96130,18,Lassen,Not Applicable,0,Open,2016-01-26,Home Health Agency/Hospice,Home Health Agency,40.41759,-120.66086
406190196,VALENCIA HOSPICE CARE,550003795,Parent Facility,25050 Avenue Kearny,Valencia,91355,19,Los Angeles,Not Applicable,0,Open,2019-02-07,Home Health Agency/Hospice,Hospice,34.43515,-118.5723
406190228,"BREEZE OF LIFE, INC.",550003526,Parent Facility,28001 Smyth Dr,Valencia,91355,19,Los Angeles,Not Applicable,0,Open,2018-05-25,Home Health Agency/Hospice,Hospice,34.44266,-118.57081
406190343,"EMIZA HOME HEALTH CARE, INC.",550004135,Parent Facility,14549 Archwood St,Van Nuys,91405,19,Los Angeles,Not Applicable,0,Open,2018-01-01,Home Health Agency/Hospice,Home Health Agency,34.19298,-118.45053
406190365,"A&G HOME HEALTH CARE, INC.",550004118,Parent Facility,6005 Vineland Ave,North Hollywood,91606,19,Los Angeles,Not Applicable,0,Open,2018-01-01,Home Health Agency/Hospice,Home Health Agency,34.17962,-118.37034
406190383,"PERSPECTIVE HOME HEALTH CARE, INC.",550004009,Parent Facility,415 E Harvard St,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2020-09-30,Home Health Agency/Hospice,Home Health Agency,34.14474,-118.25061
406190395,"PROACTIVE HOME HEALTH SERVICES, INC.",550004120,Parent Facility,8001 Laurel Canyon Blvd,North Hollywood,91605,19,Los Angeles,Not Applicable,0,Open,2018-01-01,Home Health Agency/Hospice,Home Health Agency,34.21612,-118.39657
406190451,GENTLE HEALING/CARE INC.,550004130,Parent Facility,217 E Alameda Ave,Burbank,91502,19,Los Angeles,Not Applicable,0,Open,2018-01-01,Home Health Agency/Hospice,Home Health Agency,34.17511,-118.2992
406190452,"ASSUREDCARE HOME HEALTH SERVICES, INC.",550004121,Parent Facility,400 S Glendale Ave,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2018-01-01,Home Health Agency/Hospice,Home Health Agency,34.14154,-118.24921
406190475,"UNITED HOSPICE SERVICES, INC",550004168,Parent Facility,225 E Broadway,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2018-06-11,Home Health Agency/Hospice,Hospice,34.14638,-118.25287
406190489,"MIRACLE LIFE HOSPICE, INC.",550003234,Parent Facility,2829 N Glenoaks Blvd,Burbank,91504,19,Los Angeles,Not Applicable,0,Open,2017-08-27,Home Health Agency/Hospice,Hospice,34.20356,-118.33503
406190506,OPTIMAL HOSPICE CARE,550004054,Parent Facility,44151 15th St W,Lancaster,93534,19,Los Angeles,Not Applicable,0,Open,2017-11-16,Home Health Agency/Hospice,Hospice,34.68513,-118.1569
406190513,"ROYAL CROWN HOME HEALTH CARE, INC.",550004144,Parent Facility,7251 Owensmouth Ave,Canoga Park,91303,19,Los Angeles,Not Applicable,0,Open,2018-01-01,Home Health Agency/Hospice,Home Health Agency,34.20252,-118.6016
406190523,SOCAL GOLDEN CARE HOME HEALTH,550004140,Parent Facility,1121 E Arrow Hwy,Glendora,91740,19,Los Angeles,Not Applicable,0,Open,2018-02-07,Home Health Agency/Hospice,Home Health Agency,34.10677,-117.84129
406190525,"CARSON HEALTHCARE SERVICES, LLC",550004139,Parent Facility,17625 S Central Ave,Carson,90746,19,Los Angeles,Not Applicable,0,Open,2018-02-08,Home Health Agency/Hospice,Home Health Agency,33.8707,-118.24878
406190634,"VALLEY VILLAGE HOME HEALTH, INC.",550004138,Parent Facility,12722 Riverside Dr,Valley Village,91607,19,Los Angeles,Not Applicable,0,Open,2018-06-12,Home Health Agency/Hospice,Home Health Agency,34.15758,-118.41028
406190635,S.N.E. HOME HEALTH CARE SERVICES,550004141,Parent Facility,13583 Whittier Blvd,Whittier,90602,19,Los Angeles,Not Applicable,0,Open,2018-02-09,Home Health Agency/Hospice,Home Health Agency,33.96136,-118.02958
406190636,MEDQUEST HOSPICE CARE,550004147,Parent Facility,740 E Arrow Hwy,Covina,91722,19,Los Angeles,Not Applicable,0,Open,2018-02-06,Home Health Agency/Hospice,Hospice,34.1055,-117.87644
406190637,"SAINT RITA HOME HEALTHCARE, INC.",550004143,Parent Facility,6412 Matilija Ave,Van Nuys,91401,19,Los Angeles,Not Applicable,0,Open,2018-02-09,Home Health Agency/Hospice,Home Health Agency,34.18717,-118.43343
406190640,ARDEN HOME HEALTH,550004125,Parent Facility,1415 E Colorado St,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2020-05-18,Home Health Agency/Hospice,Home Health Agency,34.14312,-118.23333
406190641,"FAMILY CARE HOME HEALTH AGENCY, INC.",550004146,Parent Facility,7136 Haskell Ave,Van Nuys,91406,19,Los Angeles,Not Applicable,0,Open,2018-02-07,Home Health Agency/Hospice,Home Health Agency,34.20022,-118.47486
406190642,"ALLSTAR HOME HEALTHCARE, INC.",550004039,Parent Facility,601 E Glenoaks Blvd,Glendale,91207,19,Los Angeles,Not Applicable,0,Open,2019-06-13,Home Health Agency/Hospice,Home Health Agency,34.15833,-118.24876
406190643,"INHOUSE CARE SERVICES, INC.",550004145,Parent Facility,126 S Jackson St,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2018-02-17,Home Health Agency/Hospice,Home Health Agency,34.14533,-118.25007
406190644,"GOLDEN STAR HOME HEALTH CARE, INC.",550004169,Parent Facility,440 W Colorado St,Glendale,91204,19,Los Angeles,Not Applicable,0,Open,2018-01-29,Home Health Agency/Hospice,Home Health Agency,34.14249,-118.2628
406190645,"HHS HOMECARE, INC",550004062,Parent Facility,10875 La Tuna Canyon Rd,Sun Valley,91352,19,Los Angeles,Not Applicable,0,Open,2017-11-08,Home Health Agency/Hospice,Home Health Agency,34.23453,-118.36858
406190646,"OC HOME HEALTH CARE, INC.",550001633,Parent Facility,2001 W Magnolia Blvd,Burbank,91506,19,Los Angeles,Not Applicable,0,Open,2018-11-14,Home Health Agency/Hospice,Home Health Agency,34.17366,-118.32981
406190647,"DEVOTED HEALTHCARE, INC.",550004063,Parent Facility,363 S Park Ave,Pomona,91766,19,Los Angeles,Not Applicable,0,Open,2021-05-13,Home Health Agency/Hospice,Hospice,34.05613,-117.75486
406190648,"GOLDEN KEY HOSPICE, INC",550004170,Parent Facility,13083 Van Nuys Blvd,Pacoima,91331,19,Los Angeles,Not Applicable,0,Open,2018-02-05,Home Health Agency/Hospice,Hospice,34.26898,-118.4182
406190649,"ZEAL HOSPICE, INC.",550004171,Parent Facility,400 S Atlantic Blvd,Monterey Park,91754,19,Los Angeles,Not Applicable,0,Open,2018-01-25,Home Health Agency/Hospice,Hospice,34.058,-118.13404
406190651,"STARBRIGHT HOME HEALTH SERVICES, INC.",550000502,Parent Facility,299 W Hillcrest Dr,Thousand Oaks,91360,56,Ventura,Not Applicable,0,Open,2018-06-25,Home Health Agency/Hospice,Home Health Agency,34.18366,-118.88456
406190653,BRIDGEWATER HOSPICE,550004172,Parent Facility,2420 W Carson St,Torrance,90501,19,Los Angeles,Not Applicable,0,Open,2018-02-15,Home Health Agency/Hospice,Hospice,33.83131,-118.32626
406190655,"INSPIRATION HOME HEALTH CARE, INC.",550004055,Parent Facility,14555 Hamlin St,Van Nuys,91411,19,Los Angeles,Not Applicable,0,Open,2017-11-16,Home Health Agency/Hospice,Home Health Agency,34.18872,-118.45071
406190656,"HEALTH CARRIAGE HOSPICE, INC.",550004190,Parent Facility,6320 Van Nuys Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,0,Open,2018-03-09,Home Health Agency/Hospice,Hospice,34.18545,-118.4487
406190657,"BEVERLY HOSPICE, INC.",550004192,Parent Facility,8308 Foothill Blvd,Sunland,91040,19,Los Angeles,Not Applicable,0,Open,2018-01-31,Home Health Agency/Hospice,Hospice,34.25966,-118.31379
406190662,"PROMINENT HOME HEALTH CARE, INC.",550004167,Parent Facility,6742 Van Nuys Blvd,Van Nuys,91405,19,Los Angeles,Not Applicable,0,Open,2018-03-03,Home Health Agency/Hospice,Home Health Agency,34.19343,-118.44872
406190665,"ONE LEGACY HOSPICE & PALLIATIVE CARE, INC.",550004173,Parent Facility,178 S Victory Blvd,Burbank,91502,19,Los Angeles,Not Applicable,0,Open,2018-01-22,Home Health Agency/Hospice,Hospice,34.1725,-118.31596
406190666,GOLDEN MEADOWS HOSPICE LLC,550003233,Parent Facility,210B S Irwindale Ave,Azusa,91702,19,Los Angeles,Not Applicable,0,Open,2017-09-14,Home Health Agency/Hospice,Hospice,34.11924,-117.93375
406190667,UNIQUE TOUCH HOME HEALTHCARE INC.,550004162,Parent Facility,6320 Van Nuys Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,0,Open,2018-02-23,Home Health Agency/Hospice,Home Health Agency,34.18545,-118.4487
406190668,"CARE & SUPPORT HOME HEALTH, INC.",550004164,Parent Facility,43801 Halcom Ave,Lancaster,93536,19,Los Angeles,Not Applicable,0,Open,2018-03-01,Home Health Agency/Hospice,Home Health Agency,34.67895,-118.17886
406190669,"IV HOSPICE, INC.",550004165,Parent Facility,217 W Alameda Ave,Burbank,91502,19,Los Angeles,Not Applicable,0,Open,2018-02-21,Home Health Agency/Hospice,Hospice,34.1687,-118.30596
406190671,"DESCANSO HOME HEALTH SERVICES, INC.",550004053,Parent Facility,2155 E Garvey Ave N,West Covina,91791,19,Los Angeles,Not Applicable,0,Open,2017-12-12,Home Health Agency/Hospice,Home Health Agency,34.07256,-117.89978
406190672,"VIDA HOSPICE SERVICES, INC.",550004048,Parent Facility,1360 Valley Vista Dr,Diamond Bar,91765,19,Los Angeles,Not Applicable,0,Open,2020-04-21,Home Health Agency/Hospice,Hospice,33.99779,-117.83714
406190673,STARPROS HOME HEALTH CARE INC,550004176,Parent Facility,224 E Olive Ave,Burbank,91502,19,Los Angeles,Not Applicable,0,Open,2018-03-02,Home Health Agency/Hospice,Home Health Agency,34.18107,-118.30846
406190674,"INFINITE HOMEHEALTH AND PALLIATIVE CARE, INC.",550004183,Parent Facility,16200 Ventura Blvd,Encino,91436,19,Los Angeles,Not Applicable,0,Open,2018-03-07,Home Health Agency/Hospice,Home Health Agency,34.15658,-118.48548
406190676,"REGAL HOME HEALTH, INC.",550004177,Parent Facility,14549 Archwood St,Van Nuys,91405,19,Los Angeles,Not Applicable,0,Open,2018-02-27,Home Health Agency/Hospice,Home Health Agency,34.19298,-118.45053
